FDR_STD_CARDHOLDER_ALPS_STG,IFO_ANNL_PRNT_DT,VARCHAR2 (10 CHAR),Y
FDR_STD_CARDHOLDER_ALPS_STG,IFO_ANNL_PRNT_AM,VARCHAR2 (19 CHAR),Y
FDR_STD_CARDHOLDER_ALPS_STG,IFO_DM_NEXT_STMT_CD,CHAR (2 CHAR),Y
FDR_STD_CARDHOLDER_ALPS_STG,IFO_LAST_ANNL_DSCL_DT,VARCHAR2 (10 CHAR),Y
FDR_STD_CARDHOLDER_ALPS_STG,IFO_CRRN_STRT_DSCL_DT,VARCHAR2 (10 CHAR),Y
FDR_STD_CARDHOLDER_ALPS_STG,IFO_CRRN_STRT_DSCL_CT,VARCHAR2 (4 CHAR),Y
FDR_STD_CARDHOLDER_ALPS_STG,IFO_NEXT_STRT_DSCL_DT,VARCHAR2 (10 CHAR),Y
FDR_STD_CARDHOLDER_ALPS_STG,IFO_NEXT_STRT_DSCL_CT,VARCHAR2 (4 CHAR),Y
FDR_STD_CARDHOLDER_ALPS_STG,IFO_NXT2_STRT_DSCL_DT,VARCHAR2 (10 CHAR),Y
FDR_STD_CARDHOLDER_ALPS_STG,IFO_NXT2_STRT_DSCL_CT,VARCHAR2 (4 CHAR),Y
FDR_STD_CARDHOLDER_ALPS_STG,AS_OF_DT,DATE (0 CHAR),Y
FDR_STD_CARDHOLDER_ALPS_STG,FILE_NAME,VARCHAR2 (150 CHAR),Y
FDR_STD_CARDHOLDER_ALPS_STG,CREATDT,DATE (0 CHAR),Y
FDR_STD_CARDHOLDER_ALPS_STG,CREATED_BY,VARCHAR2 (30 CHAR),Y
FDR_STD_CARDHOLDER_ALPS_STG,IFO_ALPS_RCRD_ID,VARCHAR2 (6 CHAR),Y
FDR_STD_CARDHOLDER_ALPS_STG,IFO_ALPS_RCRD_SQNC_CT,VARCHAR2 (7 CHAR),Y
FDR_STD_CARDHOLDER_ALPS_STG,IFO_ALPS_SYS_BANK_ID,VARCHAR2 (4 CHAR),Y
FDR_STD_CARDHOLDER_ALPS_STG,IFO_ALPS_PRIN_BANK_ID,VARCHAR2 (4 CHAR),Y
FDR_STD_CARDHOLDER_ALPS_STG,IFO_ALPS_AGNT_BANK_ID,VARCHAR2 (4 CHAR),Y
FDR_STD_CARDHOLDER_ALPS_STG,IFO_ALPS_ACCT_NBR,VARCHAR2 (16 CHAR),Y
FDR_STD_CARDHOLDER_ALPS_STG,IFO_CUST_EXTR_ID,VARCHAR2 (24 CHAR),Y
FDR_STD_CARDHOLDER_ALPS_STG,IFO_CURR_STRT_CIT_MTHD_ID,VARCHAR2 (8 CHAR),Y
FDR_STD_CARDHOLDER_ALPS_STG,IFO_CURR_STRT_EVNT_DT,VARCHAR2 (10 CHAR),Y
FDR_STD_CARDHOLDER_ALPS_STG,IFO_CURR_STRT_ALLC_DT,VARCHAR2 (10 CHAR),Y
FDR_STD_CARDHOLDER_ALPS_STG,IFO_CURR_STRT_TMNG_CD,CHAR (1 CHAR),Y
FDR_STD_CARDHOLDER_ALPS_STG,IFO_MID_CYC_STRT_ID,VARCHAR2 (8 CHAR),Y
FDR_STD_CARDHOLDER_ALPS_STG,IFO_MID_CYC_STRT_DT,VARCHAR2 (10 CHAR),Y
FDR_STD_CARDHOLDER_ALPS_STG,IFO_NEXT_STRT,VARCHAR2 (40 CHAR),Y
FDR_STD_CARDHOLDER_ALPS_STG,IFO_NEXT_PRICING_STRATEGY,VARCHAR2 (8 CHAR),Y
FDR_STD_CARDHOLDER_ALPS_STG,IFO_NEXT_STRT_DT,VARCHAR2 (10 CHAR),Y
FDR_STD_CARDHOLDER_ALPS_STG,IFO_NEXT_STRAT_CYCL_FLG,CHAR (1 CHAR),Y
FDR_STD_CARDHOLDER_ALPS_STG,IFO_NEXT_STRT_HONR_ID,CHAR (1 CHAR),Y
FDR_STD_CARDHOLDER_ALPS_STG,IFO_NEXT_STRT_CIT_MTHD_ID,VARCHAR2 (8 CHAR),Y
FDR_STD_CARDHOLDER_ALPS_STG,IFO_NEXT_STRT_TMNG_CD,CHAR (1 CHAR),Y
FDR_STD_CARDHOLDER_ALPS_STG,IFO_NEXT_STRT_EVNT_DT,VARCHAR2 (10 CHAR),Y
FDR_STD_CARDHOLDER_ALPS_STG,IFO_NEXT_STRT_REVW_IN,CHAR (1 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_DT_LAST_PIN_MAILER,VARCHAR2 (8 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_DESIGNATED_AUTOPAY_AMT,VARCHAR2 (19 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_CRLIFE_ORIG_NUM_ST,VARCHAR2 (4 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_FDR_USE_MISC_FIELD_1,VARCHAR2 (10 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_CROSS_REFERENCE_ACCT_NO,VARCHAR2 (18 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_NEW_XF_NO_1,VARCHAR2 (18 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_NEW_XF_NO_2,VARCHAR2 (18 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_CUST_XF_ID,VARCHAR2 (16 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_OLD_CR_LIFE_DT,VARCHAR2 (8 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_OLD_CR_LIFE_STAT_DT,VARCHAR2 (8 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_OLD_CR_LIFE_PAID_AMT,VARCHAR2 (15 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_CR_LIFE_STAT_DT,VARCHAR2 (8 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_CR_LIFE_PAID_AMT,VARCHAR2 (15 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_LS_TERMS_FLG,CHAR (2 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_CTD_TERMS_FLG,CHAR (2 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_TERMS_DT,VARCHAR2 (8 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_TRANSFER_FLG,CHAR (2 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_DT_LOST_STOLEN,VARCHAR2 (8 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_ACCT_TRANSFER,CHAR (1 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_ACCT_XFOOT,CHAR (1 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_ACCUM_BONUS_AMT,VARCHAR2 (19 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_CTD_BONUS_CR,VARCHAR2 (19 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_CTD_BONUS_DEBIT,VARCHAR2 (19 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_BONUS_QUALIFIED_PURCH,VARCHAR2 (19 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_BONUS_SELECT_DISBURSE_MTHD,CHAR (1 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_BONUS_ACTUAL_DISBURSE_MTHD,CHAR (1 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_STMT_FEE_FLG,CHAR (1 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_BONUS_PREV_YR_QUAL_PUR,VARCHAR2 (19 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_BONUS_PREV_YR_DOLLARS,VARCHAR2 (19 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_LAST_CALC_BONUS_AMT,VARCHAR2 (19 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_FIXED_PYMNT_AMT,VARCHAR2 (19 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_CASH_FIXED_PYMNT,VARCHAR2 (19 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_ANN_ACTVTY_SUMM_FLG,CHAR (2 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_90_DY_FLG,CHAR (2 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_DEFER_PAY_FLG,CHAR (2 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_PAY_AHEAD_FLG,CHAR (2 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_CR_LIFE_FLG,CHAR (1 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_MAX_REBATE_AMT,VARCHAR2 (15 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_DELETE_FLG,CHAR (1 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_DUALITY_FLG,CHAR (2 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_TYP_LAST_NONMON,VARCHAR2 (4 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,FILLER,VARCHAR2 (12 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_SPEC_STMT_FLG,CHAR (2 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_PORTFOLIO_NO_OLD,VARCHAR2 (4 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_AUTOPAY_SKIP_FLG,CHAR (1 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_GROSS_ACTV,CHAR (1 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_DEBIT_ACTV,CHAR (1 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_BASIC_ACTV,CHAR (1 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_AUTH_FLG,CHAR (1 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_INTEREST_SWITCH,CHAR (1 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_STMT_HOLD_FLG,CHAR (1 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_MULTRAN_FLG,CHAR (1 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_PREM_SUPPLE_INS_FLG,CHAR (1 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_SPECIAL_RATE_FLG,CHAR (1 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_DEBIT_BALANCE_CYCL,CHAR (2 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_CASH_MOVE_DT,VARCHAR2 (8 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_PINOFFSET_SECCD_CHG_SW,CHAR (2 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_LS_CASH_MOVE_DT,VARCHAR2 (4 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_INT_ON_INT_FLG,CHAR (1 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_ADD_STMT_FLG,CHAR (1 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_DEBIT_RAT_TYP,CHAR (1 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_ICHG_DT,VARCHAR2 (8 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_SORT_DISTRIBUTION,VARCHAR2 (4 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_IRS_HOME_EQUITY_FLG,CHAR (1 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_WAIV_OVERLATE_FLGS,VARCHAR2 (6 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_DT_FUTURE_TERMS,VARCHAR2 (8 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_CR_LIFE_STAT,CHAR (1 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_CHCK_ORDER_FLG,CHAR (1 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_CHCK_ORD_SPEC_FLG,CHAR (1 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_LAST_CHCK_NUM_ISSUED,VARCHAR2 (6 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_PH_CHARGE_FLG,CHAR (1 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_CB_SCRE,VARCHAR2 (4 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_CB_ID,CHAR (1 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_CB_CD,VARCHAR2 (4 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_CB_ATTR1,CHAR (1 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_CB_ATTR2,CHAR (1 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_CB_ATTR3,CHAR (1 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_CB_SCRE_DT,VARCHAR2 (8 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_CB_RSN1,CHAR (2 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_CB_RSN2,CHAR (2 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_CB_RSN3,CHAR (2 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_CB_RSN4,CHAR (2 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_RANDOM_DIGITS,CHAR (2 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_CORRESPOND_FLG,CHAR (1 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_WAIV_OVLMT_RESET,CHAR (1 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_BTI_FIRST_USE_FLG,CHAR (1 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_STI_FIRST_USE_FLG,CHAR (1 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_DEF_CR_LIFE_FLG,CHAR (1 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_MO_CHARGE_INT_ONLY,VARCHAR2 (4 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_PRE_ANNUAL_CHG_MESSAGE,CHAR (1 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_PINPOINT_CTD_CNT,VARCHAR2 (4 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_ANN_FEE_CHARGED,CHAR (2 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_SRVCS_MATRIX,VARCHAR2 (5 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_CHDSELCT_SEQ_NO,VARCHAR2 (3 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_APPL_SCRE,VARCHAR2 (6 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_DT_STAT_CHG,VARCHAR2 (8 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_RISK_PREDICTOR_SCRE,VARCHAR2 (5 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_15_DY_PYMT_CT,CHAR (2 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_CRD_BUR_DROP_IN,CHAR (1 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_CRD_BUR_DROP_AM,VARCHAR2 (19 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_CRD_BUR_DROP_DT,VARCHAR2 (10 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFOBPS_RULS_DATA_1_AM,VARCHAR2 (17 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFOBPS_RULS_DATA_2_AM,VARCHAR2 (17 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFOBPS_RULS_DATA_3_AM,VARCHAR2 (17 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFOBPS_RULS_DATA_4_AM,VARCHAR2 (17 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFOBPS_1_RULS_DATA_1_AM,VARCHAR2 (17 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFOBPS_1_RULS_DATA_2_AM,VARCHAR2 (17 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFOBPS_1_RULS_DATA_3_AM,VARCHAR2 (17 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFOBPS_1_RULS_DATA_4_AM,VARCHAR2 (17 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_RULS_DATA_1_CD,CHAR (1 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_ATPY_ENRL_TYP_CD,CHAR (1 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_1STY_MXFE_ALLW_AM,VARCHAR2 (19 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_RECOVERY_CD,CHAR (2 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,AS_OF_DT,DATE (0 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,FILE_NAME,VARCHAR2 (150 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,CREATDT,DATE (0 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,CREATED_BY,VARCHAR2 (30 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_HRSK_PRMN_CLLC_ID,VARCHAR2 (4 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_LAST_TRMS_CHNG_NTFC_DT,VARCHAR2 (10 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_PREV_TRMS_CHNG_NTFC_DT,VARCHAR2 (10 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_PRMT_PRCN_VOID_IN,CHAR (1 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_GRND_FTHR_WAVR_CD,CHAR (1 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_CRRN_ARBT_CD,CHAR (2 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_CRRN_ARBT_NTFC_DT,VARCHAR2 (10 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_CRRN_ARBT_EFFC_DT,VARCHAR2 (10 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_PREV_ARBT_CD,CHAR (2 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_PREV_ARBT_NTFC_DT,VARCHAR2 (10 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_PREV_ARBT_EFFC_DT,VARCHAR2 (10 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_MISC_13_PSTN_1_10_TX,VARCHAR2 (10 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_MISC_13_PSTN_11_15_TX,VARCHAR2 (5 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_MISC_13_PSTN_16_20_TX,VARCHAR2 (5 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_MISC_13_PSTN_21_25_TX,VARCHAR2 (5 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_MISC_13_PSTN_26_TX,CHAR (1 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_MISC_13_PSTN_27_TX,CHAR (1 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_MISC_13_PSTN_28_TX,CHAR (1 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_MISC_13_PSTN_29_TX,CHAR (1 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_MISC_13_PSTN_30_TX,CHAR (1 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_MISC_13_PSTN_31_TX,CHAR (1 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_MISC_13_PSTN_32_TX,CHAR (1 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_MISC_13_PSTN_33_TX,CHAR (1 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_MISC_13_PSTN_34_TX,CHAR (1 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_MISC_13_PSTN_35_TX,CHAR (1 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_MISC_13_PSTN_36_TX,CHAR (1 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_MISC_13_PSTN_37_TX,CHAR (1 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_MISC_13_PSTN_38_TX,CHAR (1 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_MISC_13_PSTN_39_TX,CHAR (1 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_MISC_13_PSTN_40_TX,CHAR (1 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_MISC_13_PSTN_41_TX,CHAR (1 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_MISC_13_PSTN_42_TX,CHAR (1 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_MISC_13_PSTN_43_TX,CHAR (1 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_MISC_13_PSTN_44_TX,CHAR (1 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_MISC_13_PSTN_45_TX,CHAR (1 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_MISC_13_PSTN_46_TX,CHAR (1 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_MISC_13_PSTN_47_TX,CHAR (1 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_MISC_13_PSTN_48_TX,CHAR (1 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_MISC_13_PSTN_49_TX,CHAR (1 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_MISC_13_PSTN_50_TX,CHAR (1 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_RULE_DIALER_ID,VARCHAR2 (6 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_RULE_NEXT_DY_1_CT,VARCHAR2 (6 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_RULE_NEXT_DY_2_CT,VARCHAR2 (6 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_FUND_DMM_OVRD_ID,VARCHAR2 (8 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_PRCN_ST_OF_ORGN_CD,CHAR (2 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_MECH_PULL_PRCS_RESN_CD,VARCHAR2 (4 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_LAST_PRCN_PRTF_CD,VARCHAR2 (4 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_LAST_PRCN_PRTF_CHNG_DT,VARCHAR2 (10 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_HOLD_CYCL_CD_99,CHAR (2 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_FEE_MDSE_INTR_BRNG_AM,VARCHAR2 (16 CHAR),Y
FDR_STD_CARDHOLDER_BASE_STG,IFO_FEE_CASH_INTR_BRNG_AM,VARCHAR2 (16 CHAR),Y
